ID,User ID,Category ID,Título,Descripción,Precio,Ciudad,Región,Región2,Código Postal,URL Imagen,Reservado,Es Enviable,Usuario Permite Envío,Favorito,Creado En,Modificado En,Es Favoritable,Está Refurbished,Perfil Top,Tiene Garantía,Categorías,Enlace,User Micro Name,User Gender,User City,User Register Date,User Image URL,User Web Slug,User URL Share
v6ggdv9o756e,7v6g4mr4dm6e,24200,Balan Wonderworld PS4 precintado ,Juego Balan Wonderworld para PS4 en perfecto estado. Incluye el juego completo en su caja original.   -Edición para PlayStation 4. -Juego  precintado,0.00 EUR,Zaragoza,Aragón,Zaragoza,50017,https://cdn.wallapop.com/images/10420/ir/j7/__/c10420p1134636688/i5662293335.jpg?pictureSize=W800,False,False,False,False,2025-05-21 18:42:51,2025-05-23 18:42:10,True,False,True,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/balan-wonderworld-ps4-precintado-1134636688,H L.,male,Zaragoza,2014-12-18 00:52:03,https://cdn.wallapop.com/images/13/09/li/__/c13p16120464/i24243466.jpg?pictureSize=W1024,hectorl-16120464,https://www.wallapop.com/user/hectorl-16120464?_pid=wi
3zl8v5ly5p6x,7v6g4mr4dm6e,24200,Biomutant PS4 (PlayStation 4),Juego Biomutant para PlayStation 4 en perfecto estado.   - Incluye el disco del juego. - Edición física del juego.,0.00 EUR,Zaragoza,Aragón,Zaragoza,50017,https://cdn.wallapop.com/images/10420/ir/j1/__/c10420p1134629845/i5662256237.jpg?pictureSize=W800,False,False,False,False,2025-05-21 18:25:07,2025-05-23 18:42:19,True,False,True,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/biomutant-ps4-playstation-4-1134629845,H L.,male,Zaragoza,2014-12-18 00:52:03,https://cdn.wallapop.com/images/13/09/li/__/c13p16120464/i24243466.jpg?pictureSize=W1024,hectorl-16120464,https://www.wallapop.com/user/hectorl-16120464?_pid=wi
xzo2y0n3n569,7v6g4mr4dm6e,24200,Tortugas ninja Mutantes en Manhattan ps4,Juego Teenage Mutant Ninja Turtles Mutantes en Manhattan para PS4 en perfecto estado. Incluye el disco del juego.  -Edición Española. -Para 1-4 jugadores. -Cooperativo para 4 jugadores.,0.00 EUR,Zaragoza,Aragón,Zaragoza,50017,https://cdn.wallapop.com/images/10420/ir/ix/__/c10420p1134623733/i5662221128.jpg?pictureSize=W800,False,False,False,False,2025-05-21 18:09:42,2025-05-23 18:42:33,True,False,True,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/tortugas-ninja-mutantes-en-manhattan-ps4-1134623733,H L.,male,Zaragoza,2014-12-18 00:52:03,https://cdn.wallapop.com/images/13/09/li/__/c13p16120464/i24243466.jpg?pictureSize=W1024,hectorl-16120464,https://www.wallapop.com/user/hectorl-16120464?_pid=wi
8z8koexv81z3,7v6g4mr4dm6e,24200,PS4 Monkey King: Hero is Back precintado,Juego Monkey King: Hero is Back para PS4. Está completamente nuevo y precintado.   - Versión para PlayStation 4. - Juego de acción y aventuras. - Edición física.,0.00 EUR,Zaragoza,Aragón,Zaragoza,50017,https://cdn.wallapop.com/images/10420/ir/it/__/c10420p1134618770/i5662195108.jpg?pictureSize=W800,False,False,False,False,2025-05-21 18:00:38,2025-05-23 18:42:44,True,False,True,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/ps4-monkey-king-hero-is-back-precintado-1134618770,H L.,male,Zaragoza,2014-12-18 00:52:03,https://cdn.wallapop.com/images/13/09/li/__/c13p16120464/i24243466.jpg?pictureSize=W1024,hectorl-16120464,https://www.wallapop.com/user/hectorl-16120464?_pid=wi
nzx419kyp7j2,7v6g4mr4dm6e,24200,Immortals Fenyx Rising Gold Ed. PS4,Juego en perfecto estado.Para PS4 (PlayStation 4).,0.00 EUR,Zaragoza,Aragón,Zaragoza,50017,https://cdn.wallapop.com/images/10420/ir/iu/__/c10420p1134620706/i5662205491.jpg?pictureSize=W800,False,False,False,False,2025-05-21 18:04:29,2025-05-23 18:42:53,True,False,True,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/immortals-fenyx-rising-gold-ed-ps4-1134620706,H L.,male,Zaragoza,2014-12-18 00:52:03,https://cdn.wallapop.com/images/13/09/li/__/c13p16120464/i24243466.jpg?pictureSize=W1024,hectorl-16120464,https://www.wallapop.com/user/hectorl-16120464?_pid=wi
x6qm5vx1r5jy,wzvrwmdyl46l,24200,"TV solare 47"" 12v16w","Televisore solare da 47"", 12v16w.  Perfetto stato.   -  Modello solare. -  Dimensioni schermo: 47 pollici. -  Potenza: 12v16w. Más otro tv 32"" 12v 8 watts.  Ambos Prototipos funcionado.  Más notebook 14"" pantalla solar en Prueba.   PRECIO de la transferencia de derechos de la solicitud de patente más el prototipo es de 1500000 euros. Más impuestos que correspondan.",0.00 EUR,Barbastro,Aragón,Huesca,22300,https://cdn.wallapop.com/images/10420/iq/na/__/c10420p1133147518/i5652807238.jpg?pictureSize=W800,False,False,False,False,2025-05-17 14:25:27,2025-05-23 19:26:18,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > TV,https://es.wallapop.com/item/tv-solare-47-12v16w-1133147518,Luis K.,undefined,Barbastro,2020-11-22 11:08:45,https://cdn.wallapop.com/images/13/66/4r/__/c13p373097165/i1757153260.jpg?pictureSize=W1024,luisk-373097165,https://www.wallapop.com/user/luisk-373097165?_pid=wi
wzv4w5k19qzl,qzm922g8do6v,24200,Sims + Zoo Tycoon PC - 7 juegos,Vendo una colección de juegos para PC.  Están en buen estado.   - Incluye 7 juegos en total: varios títulos de Los Sims y Zoo Tycoon. - Las cajas de los juegos se encuentran en condiciones aceptables se escuchan ofertas se hacen envios,0.00 EUR,Fuenlabrada,Comunidad de Madrid,Madrid,28941,https://cdn.wallapop.com/images/10420/is/1g/__/c10420p1135487817/i5667070825.jpg?pictureSize=W800,False,False,False,False,2025-05-23 19:53:26,2025-05-23 19:53:59,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > PC gaming y streaming > Juegos para PC,https://es.wallapop.com/item/sims---zoo-tycoon-pc-8-juegos-1135487817,David T.,undefined,Fuenlabrada,2021-02-02 13:55:29,https://cdn.wallapop.com/images/13/6b/d2/__/c13p381883232/i2526967157.jpg?pictureSize=W1024,davidt-381883232,https://www.wallapop.com/user/davidt-381883232?_pid=wi
vjrqnx2kolzk,kmzn3vqo3kjn,24200,Colección cámaras fotografia,Colección en buen estado de cámaras.,0.00 EUR,Getxo,País Vasco,Vizcaya,48990,https://cdn.wallapop.com/images/10420/ir/hn/__/c10420p1134564119/i5661996899.jpg?pictureSize=W800,True,False,False,False,2025-05-21 15:49:20,2025-05-23 20:06:47,True,False,False,False,Tecnología y electrónica > Fotografía: cámaras y drones > Cámaras > Otras cámaras,https://es.wallapop.com/item/coleccion-camaras-fotografia-1134564119,Javi G.,male,Getxo,2016-08-04 15:17:01,https://cdn.wallapop.com/images/13/0t/5v/__/c13p48983201/i212269723.jpg?pictureSize=W1024,javig-48983201,https://www.wallapop.com/user/javig-48983201?_pid=wi
nzx41gw8wmj2,0j2y93v28ezy,24200,Fifa,ESCUCHO OFERTAS,0.00 EUR,Terrassa,Cataluña,Barcelona,08226,https://cdn.wallapop.com/images/10420/ir/to/__/c10420p1135125130/i5667111010.jpg?pictureSize=W800,False,False,False,False,2025-05-22 22:12:54,2025-05-23 20:32:43,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/5-juegos-nintendo-switch-ps5-1135125130,Nohelia A.,undefined,Terrassa,2021-02-17 01:22:39,https://cdn.wallapop.com/images/13/6c/i9/__/c13p383805083/i3603737285.jpg?pictureSize=W1024,noheliaa-383805083,https://www.wallapop.com/user/noheliaa-383805083?_pid=wi
pj9m3elx706e,4z4vr4vepwzy,24200,"Juegos PS4: Minecraft, Ratchet & Clank, Need for S","Vendo cuatro juegos en perfecto estado para PlayStation 4 (PS4).    - Incluye Minecraft Story Mode, Ratchet & Clank, Need for Speed Rivals y Minecraft PlayStation 4 Edition. - Los juegos se encuentran en buenas condiciones. - Son una excelente opción para disfrutar de horas de diversión.  Cada juego lo vendo a 7€ si compras todos te los dejo a 23€",0.00 EUR,Chiclana de la Frontera,Andalucía,Cádiz,11130,https://cdn.wallapop.com/images/10420/ir/h5/__/c10420p1134540661/i5661787997.jpg?pictureSize=W800,False,False,False,False,2025-05-21 15:00:24,2025-05-21 16:22:30,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/juegos-ps4-minecraft-ratchet-clank-need-for-s-1134540661,DarkwaveStudiosEMAIL,undefined,Chiclana de la Frontera,2025-05-08 09:46:17,https://cdn.wallapop.com/images/13/7p/xz/__/c13p466839862/i3615062862.jpg?pictureSize=W1024,darkwavestudiosemail-466839862,https://www.wallapop.com/user/darkwavestudiosemail-466839862?_pid=wi
pj9m3e075o6e,4z4vr4vepwzy,24200,Life is Strange Pack PS4,"Colección de juegos Life is Strange para PlayStation 4 (PS4). Incluye cuatro juegos: Life is Strange, Life is Strange: Before the Storm, y Life is Strange 2 (episodios 1-5).  Están en muy buen estado.   Añado una pieza de coleccionismo, la steelbook especial de lanzamiento de Life is Strange: True colors, pero está no incluye el juego.   -  Life is Strange 13€ - Life is Strange: Before the Storm 10€ - Life is Strange 2 (episodios 1-5) 15€ - Carátula steelbook Life is Strange True colors - 10€  Si compras todos te los dejo en 40€!  Cualquier duda hazme saber!",0.00 EUR,Chiclana de la Frontera,Andalucía,Cádiz,11130,https://cdn.wallapop.com/images/10420/ir/gx/__/c10420p1134530613/i5661738241.jpg?pictureSize=W800,False,False,False,False,2025-05-21 14:38:38,2025-05-21 16:24:30,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/life-is-strange-pack-ps4-1134530613,DarkwaveStudiosEMAIL,undefined,Chiclana de la Frontera,2025-05-08 09:46:17,https://cdn.wallapop.com/images/13/7p/xz/__/c13p466839862/i3615062862.jpg?pictureSize=W1024,darkwavestudiosemail-466839862,https://www.wallapop.com/user/darkwavestudiosemail-466839862?_pid=wi
pj9m3rx1v26e,wzynq70envj5,24200,Timbre Video Portero Tuya Smart HD,"Kit Timbre video portero inteligente Tuya Smart, nuevo.  - Timbre con cámara HD comunicación bidireccional, sensor PIR, infrarrojo, 166° de ángulo de visión + Herrajes extras para más ángulo mejorado. - Se entrega con todos los accesorios para su instalación. - Funciona con batería recargable que es proporcionada para Bypass por si se va la red electrica y alimentación directa. 1 Timbre video portero Tuya Smart HD 1 Base para dar ángulo visión a Timbre 1 Cable alimentación  1 Alimentador 5v 65w premium para funcionamiento correcto 1 Extensor timbre configurable para interior blanco 1 pila recargable 18650 12000mAh 1 Micro SD 32 Gb",0.00 EUR,La Jaca,Islas Canarias,Santa Cruz de Tenerife,38588,https://cdn.wallapop.com/images/10420/ir/8e/__/c10420p1134132713/i5659739714.jpg?pictureSize=W800,False,False,False,False,2025-05-20 17:41:56,2025-05-20 17:42:11,True,False,False,False,Tecnología y electrónica > Fotografía: cámaras y drones > Cámaras de vigilancia,https://es.wallapop.com/item/timbre-video-portero-tuya-smart-hd-1134132713,Antonio David M.,male,La Jaca,2024-07-17 01:01:44,https://cdn.wallapop.com/images/13/7i/xh/__/c13p455058492/i3608740455.jpg?pictureSize=W1024,antoniodavidm-455058492,https://www.wallapop.com/user/antoniodavidm-455058492?_pid=wi
w674me0e576x,v4z4mrngovzy,24200,Canon EOS 650 Cámara réflex,Cámara Canon EOS réflex en buen estado. Incluye objetivo.   - Modelo Canon EOS. - Objetivo incluido. - Cámara en excelentes condiciones estéticas. Hay que comprar el cargador de bateria  Lo cambió por algo que me interese como movil,0.00 EUR,Santa Coloma de Gramenet,Cataluña,Barcelona,08923,https://cdn.wallapop.com/images/10420/ir/in/__/c10420p1134611528/i5662157717.jpg?pictureSize=W800,False,False,False,False,2025-05-21 17:42:35,2025-05-21 17:42:45,True,False,False,False,Tecnología y electrónica > Fotografía: cámaras y drones > Cámaras > Otras cámaras,https://es.wallapop.com/item/canon-eos-650-camara-reflex-1134611528,Juan M.,undefined,Santa Coloma de Gramenet,2018-11-07 18:00:23,https://cdn.wallapop.com/images/13/2f/di/__/c13p146757314/i661873224.jpg?pictureSize=W1024,juanm-146757314,https://www.wallapop.com/user/juanm-146757314?_pid=wi
vjrqnxkq9lzk,wzvr12x11r6l,24200,Galaxy Buds2 Samsung - Blancos,Auriculares Samsung Galaxy Buds2 en perfecto estado. Son inalámbricos y de color blanco.    - Diseño compacto y ligero. - Se incluyen dos auriculares.,0.00 EUR,Ceuta,Ceuta,Ceuta,51001,https://cdn.wallapop.com/images/10420/ir/d8/__/c10420p1134358943/i5660798149.jpg?pictureSize=W800,False,False,False,False,2025-05-21 07:59:02,2025-05-21 07:59:17,True,False,False,False,Tecnología y electrónica > Sonido: auriculares y altavoces > Auriculares,https://es.wallapop.com/item/galaxy-buds2-samsung-blancos-1134358943,Sofia S.,undefined,Ceuta,2020-09-16 13:33:14,https://cdn.wallapop.com/images/13/5y/wv/__/c13p360971065/i1626396912.jpg?pictureSize=W1024,imana-360971065,https://www.wallapop.com/user/imana-360971065?_pid=wi
nzx41edd2mj2,pzp91px7ml63,24200,"vendo o cambio, Escucho cualquier oferta","i9 9900kf m.2 ssd 1tb 80gb ram rtx 2070 8gb 800 watts psu  Estoy interesado en una cámara réflex digital, una guitarra eléctrica, un bajo, una computadora portátil, cualquier dispositivo, etc.,,,",0.00 EUR,Madrid,Comunidad de Madrid,Madrid,28042,https://cdn.wallapop.com/images/10420/iq/dc/__/c10420p1132683730/i5649750310.jpg?pictureSize=W800,False,False,False,False,2025-05-16 07:44:58,2025-05-21 17:56:59,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Ordenadores de sobremesa,https://es.wallapop.com/item/vendo-o-cambio-escucho-cualquier-oferta-1132683730,Kurt K.,undefined,Madrid,2021-12-03 21:31:14,https://cdn.wallapop.com/images/13/6t/u7/__/c13p412915750/i2310352750.jpg?pictureSize=W1024,kurtk-412915750,https://www.wallapop.com/user/kurtk-412915750?_pid=wi
nz04n232ovjo,wzvykddq01zl,24200,Redmi Note 12C - Smartphone,Vendo Redmi Note 12C usado.tiene la pantalla rajada pero funciona perfectamente.128 gb de memoria y 4gb de ram,0.00 EUR,Port de Pollença,Islas Baleares,Islas Baleares,07470,https://cdn.wallapop.com/images/10420/ir/ac/__/c10420p1134223875/i5660218312.jpg?pictureSize=W800,False,False,False,False,2025-05-20 21:58:45,2025-05-20 21:58:56,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Otros teléfonos,https://es.wallapop.com/item/redmi-note-12c-smartphone-1134223875,Santino Nicoletti,undefined,Port de Pollença,2025-04-21 13:50:43,https://cdn.wallapop.com/images/13/7p/n2/__/c13p466330389/i3614720225.jpg?pictureSize=W1024,santinonicoletti-466330389,https://www.wallapop.com/user/santinonicoletti-466330389?_pid=wi
3zl8vn9gmn6x,8x6qrl3vgozy,24200,"Teclado Logitech G413 - 
PRECIO NEGOCIABLE","Teclado Logitech G413 en buen estado.  Es un teclado mecánico con retroiluminación roja.   - Diseño elegante y robusto. - Teclas mecánicas para una escritura precisa, switches rapidos para jugar - Retroiluminación roja para una mejor visibilidad. -Falta la tecla ctrl izquierda, el switch funciona perfectamente, solo es fallo estetico.",0.00 EUR,Getafe,Comunidad de Madrid,Madrid,28900,https://cdn.wallapop.com/images/10420/iq/zl/__/c10420p1133721369/i5656792838.jpg?pictureSize=W800,False,False,False,False,2025-05-19 14:21:52,2025-05-20 23:29:24,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Periféricos > Teclados,https://es.wallapop.com/item/teclado-logitech-g413-gris-oscuro-1133721369,Carlos p.,undefined,Getafe,2019-04-13 21:21:51,,carlosp-183365990,https://www.wallapop.com/user/carlosp-183365990?_pid=wi
0j240ervkezy,ejk4d7pry9zx,24200,Nunchuk Wii,"Intercambio Nunchuk negro de Wii, por el mando remoto Wii  - Color negro.",0.00 EUR,Santa Margarida i els Monjos,Cataluña,Barcelona,08730,https://cdn.wallapop.com/images/10420/ir/e0/__/c10420p1134394859/i5661009982.jpg?pictureSize=W800,False,False,False,False,2025-05-21 09:12:45,2025-05-21 09:13:00,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Consolas y accesorios > Accesorios y recambios de consolas,https://es.wallapop.com/item/nunchuk-wii-1134394859,Jorge,undefined,Santa Margarida i els Monjos,2025-05-21 08:57:19,https://cdn.wallapop.com/images/13/7q/6n/__/c13p467244171/i3615342797.jpg?pictureSize=W1024,jorge-467244171,https://www.wallapop.com/user/jorge-467244171?_pid=wi
x6qm5w92rnjy,qnzxovgok5z2,24200,Wii Nintendo Negra - Consola + Wii Fit,"Vendo mi consola Nintendo Wii en color negro. Está en muy buen estado y se incluyen varios juegos  - Incluye la consola Wii, base, cables y sensor. - Manuales de instrucciones incluidos.",0.00 EUR,Utrera,Andalucía,Sevilla,41710,https://cdn.wallapop.com/images/10420/ir/dx/__/c10420p1134391090/i5660989163.jpg?pictureSize=W800,False,False,False,False,2025-05-21 09:06:07,2025-05-21 09:13:50,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Consolas y accesorios > Consolas,https://es.wallapop.com/item/wii-nintendo-negra-consola---wii-fit-1134391090,Flow V.,male,Utrera,2019-02-20 19:39:13,https://cdn.wallapop.com/images/13/2u/1g/__/c13p171388706/i3615315071.jpg?pictureSize=W1024,raulonsito2-171388706,https://www.wallapop.com/user/raulonsito2-171388706?_pid=wi
8j347g8x2y69,v4z41mrwvlzy,24200,Nintendo 64 + Super Mario 64 (1997),"Ticket de compra original de un Nintendo 64 y Super Mario 64, de marzo de 1997.  El ticket está en buen estado para su edad.   - Fecha de compra: 14/03/1997",0.00 EUR,Casa de Uceda,Castilla-La Mancha,Guadalajara,19184,https://cdn.wallapop.com/images/10420/ir/ep/__/c10420p1134427058/i5661179122.jpg?pictureSize=W800,False,False,False,False,2025-05-21 10:32:13,2025-05-21 10:32:29,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Otros artículos de gaming,https://es.wallapop.com/item/nintendo-64---super-mario-64-1997-1134427058,Francisco R.,male,Casa de Uceda,2016-02-22 14:15:06,,franciscor-37973438,https://www.wallapop.com/user/franciscor-37973438?_pid=wi
nz04ndp94vjo,4z4vqemm2vzy,24200,Cavo Alimentazione,"Cavo di alimentazione in buone condizioni, nero e lungo.   - Perfetto per dispositivi elettronici. - Lunghezza generosa. - Colore nero.",0.00 EUR,Cologno Monzese,Lombardia,Milano,20093,https://cdn.wallapop.com/images/10420/ir/hx/__/c10420p1134577275/i5661981342.jpg?pictureSize=W800,False,False,False,False,2025-05-21 16:19:23,2025-05-21 16:28:15,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Accesorios de informática > Cables de informática,https://es.wallapop.com/item/cavo-alimentazione-1134577275,unknown,undefined,Cologno Monzese,2024-08-07 14:11:08,,unknown-455787962,https://www.wallapop.com/user/unknown-455787962?_pid=wi
4z4ewkxnrljy,pj9yrpn8426e,24200,10 Juegos PS4 (PlayStation 4),"Vendo diez juegos de PlayStation 4 en buen estado.    - Incluyen: Star Wars Jedi: Fallen Order, The Order: 1886, Marvel's Spider-Man, Marvel's Spider-Man: Miles Morales, F1 2016, Star Wars Battlefront II, Rocket League, FIFA 23, PES 2016 y Lego DC Super-Villains. EL PRECIO DEPENDE DEL JUEGO",0.00 EUR,Olías del Rey,Castilla-La Mancha,Toledo,45280,https://cdn.wallapop.com/images/10420/ir/i1/__/c10420p1134582014/i5662005849.jpg?pictureSize=W800,False,False,False,False,2025-05-21 16:31:21,2025-05-21 16:31:36,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Videojuegos y más > Videojuegos,https://es.wallapop.com/item/10-juegos-ps4-playstation-4-1134582014,Mateo L.,undefined,Olías del Rey,2025-05-21 16:21:36,https://cdn.wallapop.com/images/13/7q/6t/__/c13p467250785/i3615351780.jpg?pictureSize=W1024,mateol-467250785,https://www.wallapop.com/user/mateol-467250785?_pid=wi
p614p8nx1765,pj9yn2814v6e,24200,Tv ,"esta casi nueva apenas uso conla mudanza perdi el mando pero funciona todo correcto 43""  ofertas serias!",0.00 EUR,Barcelona,Cataluña,Barcelona,08075,https://cdn.wallapop.com/images/10420/iq/ju/__/c10420p1132987107/i5651633078.jpg?pictureSize=W800,False,False,False,False,2025-05-17 01:00:41,2025-05-21 16:32:23,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > TV,https://es.wallapop.com/item/tv-1132987107,Domingo,undefined,Barcelona,2023-10-20 16:52:34,,unknown-443914137,https://www.wallapop.com/user/unknown-443914137?_pid=wi
ejk8grrkryjx,p61v44l85g65,24200,Portátil Acer negro,Vendo este portátil Acer. Está en muy buen estado y es perfecto para trabajar o estudiar.   - Pantalla nítida - Teclado cómodo,0.00 EUR,Elx/Elche,Comunidad Valenciana,Alacant/Alicante,03202,https://cdn.wallapop.com/images/10420/ir/g7/__/c10420p1134496795/i5661568487.jpg?pictureSize=W800,False,False,False,False,2025-05-21 13:22:22,2025-05-21 13:22:33,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Portátiles,https://es.wallapop.com/item/portatil-acer-negro-1134496795,Silvia,undefined,Elx/Elche,2019-10-12 15:19:00,https://cdn.wallapop.com/images/13/3u/l4/__/c13p232772155/i3614060654.jpg?pictureSize=W1024,silvia-232772155,https://www.wallapop.com/user/silvia-232772155?_pid=wi
pj9m3e0r7v6e,436e8783mn6d,24200,"Monitor Gamer 24"" + Mesa Escritorio","Se vende Mesa de escritorio gaming negra, en perfecto estado, con superficie de carbono. Incluye un monitor de 24 pulgadas, también en excelentes condiciones.   - Monitor de 24 pulgadas. - Mesa escritorio gaming negra.",0.00 EUR,Algeciras,Andalucía,Cádiz,11202,https://cdn.wallapop.com/images/10420/ir/gv/__/c10420p1134527985/i5661725310.jpg?pictureSize=W800,False,False,False,False,2025-05-21 14:32:38,2025-05-21 14:33:26,True,False,False,False,Tecnología y electrónica > Gaming: consolas y videojuegos > Otros artículos de gaming,https://es.wallapop.com/item/monitor-gamer-24---mesa-escritorio-1134527985,Jessica L.,female,Algeciras,2017-03-04 15:55:23,https://cdn.wallapop.com/images/13/10/lw/__/c13p61488315/i311204119.jpg?pictureSize=W1024,jessical-61488315,https://www.wallapop.com/user/jessical-61488315?_pid=wi
xzo2y0wkel69,nz0mwd9kd3jo,24200,TV Samsung + Máquina abdominal,"Vendo televisor Samsung y una máquina de abdominales Total Crunch. El televisor está en buen estado y la máquina se encuentra en perfectas condiciones.   - Televisor Samsung de pantalla plana. - Máquina de abdominales Total Crunch, ideal para hacer ejercicio en casa.",0.00 EUR,Madrid,Comunidad de Madrid,Madrid,28047,https://cdn.wallapop.com/images/10420/ir/gr/__/c10420p1134522409/i5661695628.jpg?pictureSize=W800,False,False,False,False,2025-05-21 14:19:52,2025-05-21 14:20:07,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > TV,https://es.wallapop.com/item/tv-samsung---maquina-abdominal-1134522409,Cecilia G.,undefined,Madrid,2024-03-04 19:11:55,https://cdn.wallapop.com/images/13/7f/ns/__/c13p449567127/i3605506156.jpg?pictureSize=W1024,ceciliag-449567127,https://www.wallapop.com/user/ceciliag-449567127?_pid=wi
pzp2l7vv54j3,8ejkkxw1opjx,24200,Proyector Magnon 8mm Vintage,Proyector de películas Magnon 8mm en color gris y plata.  Se ve en buen estado.   - Proyector de película 8mm. - Marca: Magnon. - Ideal para coleccionistas.,0.00 EUR,Garrapinillos,Aragón,Zaragoza,50190,https://cdn.wallapop.com/images/10420/ir/jz/__/c10420p1134673602/i5662478714.jpg?pictureSize=W800,False,False,False,False,2025-05-21 20:29:01,2025-05-21 20:29:16,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > Proyectores,https://es.wallapop.com/item/proyector-magnon-8mm-vintage-1134673602,Fernando B.,male,Garrapinillos,2015-12-25 13:51:19,https://cdn.wallapop.com/images/13/0j/9m/__/c13p32361847/i109472783.jpg?pictureSize=W1024,fernandob-32361847,https://www.wallapop.com/user/fernandob-32361847?_pid=wi
p614p1oon565,mznllxnd40jn,24200,Airpods Pro (2ª generación) Blancos,"Auriculares inalámbricos Apple AirPods Pro de segunda generación, en color blanco, mas informacion no dudeis en preguntar, nuevos a estrenar con envoltorio.  - Incluye estuche de carga. - Diseño cómodo y ligero. - Sonido de alta calidad.",0.00 EUR,Santomera,Región de Murcia,Murcia,30140,https://cdn.wallapop.com/images/10420/ir/km/__/c10420p1134703231/i5662604309.jpg?pictureSize=W800,False,False,False,False,2025-05-21 22:13:23,2025-05-21 22:13:33,True,False,False,False,Tecnología y electrónica > Sonido: auriculares y altavoces > Auriculares,https://es.wallapop.com/item/airpods-pro-2-generacion-blancos-1134703231,Pío H.,undefined,Santomera,2021-07-22 22:29:38,https://cdn.wallapop.com/images/13/6n/yq/__/c13p403049097/i3608876986.jpg?pictureSize=W1024,pioh-403049097,https://www.wallapop.com/user/pioh-403049097?_pid=wi
vjrqnxlklwzk,dqjweg94wgjo,24200,2 Webcams USB,Regalo 2 webcams  Entrega en mi domicilio,0.00 EUR,Paracuellos de Jarama,Comunidad de Madrid,Madrid,28860,https://cdn.wallapop.com/images/10420/ir/jq/__/c10420p1134661243/i5662418970.jpg?pictureSize=W800,False,False,False,False,2025-05-21 19:51:34,2025-05-21 19:51:49,True,False,False,False,Tecnología y electrónica > Informática: ordenadores y tablets > Periféricos > Webcams,https://es.wallapop.com/item/2-webcams-usb-1134661243,Nacho A.,male,Paracuellos de Jarama,2014-07-31 21:19:29,,nacho-12431077,https://www.wallapop.com/user/nacho-12431077?_pid=wi
3zl8vdm5086x,9jd78vvr22jk,24200,iPhone SE 20- Gris espacial,"Vendo mi iPhone 8 de color gris espacial. Tiene algunas señales de uso, como se puede apreciar en las fotos.    - Incluye funda protectora. - Pantalla con algunas pequeñas grietas.",0.00 EUR,Illescas,Castilla-La Mancha,Toledo,45200,https://cdn.wallapop.com/images/10420/ir/7p/__/c10420p1134099821/i5659504615.jpg?pictureSize=W800,False,False,False,False,2025-05-20 16:08:53,2025-05-21 21:49:26,True,False,False,False,Tecnología y electrónica > Telefonía: móviles y smartwatches > Smartphones,https://es.wallapop.com/item/iphone-8-gris-espacial-1134099821,jesus M.,undefined,Illescas,2023-09-07 11:53:43,,mohamedk-441754084,https://www.wallapop.com/user/mohamedk-441754084?_pid=wi
p614pdpdd565,vjrdp2kpd96k,24200,Tv,Grande amplia para poner donde sea Buenos gráficos para jugar. Precio a negociar,0.00 EUR,Badalona,Cataluña,Barcelona,08915,https://cdn.wallapop.com/images/10420/ir/jj/__/c10420p1134652879/i5662377728.jpg?pictureSize=W800,False,False,False,False,2025-05-21 19:27:05,2025-05-21 19:27:16,True,False,False,False,Tecnología y electrónica > Imagen: televisores y proyectores > TV,https://es.wallapop.com/item/tv-1134652879,maria p.,undefined,Badalona,2025-05-18 12:55:07,https://cdn.wallapop.com/images/13/7q/4v/__/c13p467160243/i3615275914.jpg?pictureSize=W1024,mariap-467160243,https://www.wallapop.com/user/mariap-467160243?_pid=wi
